,cases,deaths,cases_cum,case_adj,case_adj_cum,date
315,5015,166,876777,27666.666666666668,5685333.333333339,2021-01-06
316,7120,177,883897,29500.0,5714833.333333339,2021-01-07
317,6179,182,890076,30333.333333333332,5745166.666666672,2021-01-08
318,5293,151,895369,25166.666666666668,5770333.333333339,2021-01-09
319,5318,158,900687,26333.333333333332,5796666.666666672,2021-01-10
320,5951,163,906638,27166.666666666668,5823833.333333339,2021-01-11
321,4531,165,911169,27500.0,5851333.333333339,2021-01-12
322,5054,235,916223,39166.666666666664,5890500.000000006,2021-01-13
323,5505,151,921728,25166.666666666668,5915666.666666673,2021-01-14
324,4867,124,926595,20666.666666666668,5936333.33333334,2021-01-15
325,5552,193,932147,32166.666666666664,5968500.0000000065,2021-01-16
326,5271,176,937418,29333.333333333332,5997833.33333334,2021-01-17
327,5328,212,942746,35333.333333333336,6033166.666666673,2021-01-18
328,5484,190,948230,31666.666666666664,6064833.33333334,2021-01-19
329,5095,189,953325,31500.0,6096333.33333334,2021-01-20
330,6522,215,959847,35833.333333333336,6132166.666666673,2021-01-21
331,5209,144,965056,24000.0,6156166.666666673,2021-01-22
332,6085,195,971141,32500.0,6188666.666666673,2021-01-23
333,5773,177,976914,29500.0,6218166.666666673,2021-01-24
334,8541,314,985455,52333.333333333336,6270500.000000006,2021-01-25
335,7257,198,992712,33000.0,6303500.000000006,2021-01-26
336,6897,182,999609,30333.333333333332,6333833.333333339,2021-01-27
337,9120,222,1008729,37000.0,6370833.333333339,2021-01-28
338,7355,216,1016084,36000.0,6406833.333333339,2021-01-29
339,6597,199,1022681,33166.666666666664,6440000.000000006,2021-01-30
340,6465,194,1029146,32333.333333333332,6472333.333333339,2021-01-31
341,7129,195,1036275,32500.0,6504833.333333339,2021-02-01
342,5923,170,1042198,28333.333333333332,6533166.666666672,2021-02-02
343,6844,246,1049042,41000.0,6574166.666666672,2021-02-03
344,7151,198,1056193,33000.0,6607166.666666672,2021-02-04
345,6239,192,1062432,32000.0,6639166.666666672,2021-02-05
346,5609,151,1068041,25166.666666666668,6664333.333333339,2021-02-06
347,6161,184,1074202,30666.666666666664,6695000.000000006,2021-02-07
348,7061,203,1081263,33833.333333333336,6728833.333333339,2021-02-08
349,5022,171,1086285,28500.0,6757333.333333339,2021-02-09
350,4946,164,1091231,27333.333333333332,6784666.666666672,2021-02-10
351,7010,163,1098241,27166.666666666668,6811833.333333339,2021-02-11
352,5739,149,1103980,24833.333333333332,6836666.666666672,2021-02-12
353,6327,210,1110307,35000.0,6871666.666666672,2021-02-13
354,5640,173,1115947,28833.333333333332,6900500.000000005,2021-02-14
355,6096,175,1122043,29166.666666666664,6929666.666666672,2021-02-15
356,4767,133,1126810,22166.666666666668,6951833.333333339,2021-02-16
357,4818,162,1131628,27000.0,6978833.333333339,2021-02-17
358,6234,196,1137862,32666.666666666664,7011500.000000006,2021-02-18
359,4898,158,1142760,26333.333333333332,7037833.333333339,2021-02-19
360,4698,164,1147458,27333.333333333332,7065166.666666672,2021-02-20
361,5003,155,1152461,25833.333333333332,7091000.000000005,2021-02-21
362,4924,150,1157385,25000.0,7116000.000000005,2021-02-22
363,4201,149,1161586,24833.333333333332,7140833.333333338,2021-02-23
364,4337,170,1165923,28333.333333333332,7169166.666666671,2021-02-24
365,7237,298,1173160,49666.666666666664,7218833.333333338,2021-02-25
366,5182,216,1178342,36000.0,7254833.333333338,2021-02-26
367,5082,192,1183424,32000.0,7286833.333333338,2021-02-27
368,4920,185,1188344,30833.333333333332,7317666.666666671,2021-02-28
369,6089,228,1194433,38000.0,7355666.666666671,2021-03-01
370,5026,212,1199459,35333.333333333336,7391000.000000004,2021-03-02
371,4913,189,1204372,31500.0,7422500.000000004,2021-03-03
372,6454,250,1210826,41666.666666666664,7464166.666666671,2021-03-04
373,5539,230,1216365,38333.333333333336,7502500.000000004,2021-03-05
374,6454,326,1222819,54333.333333333336,7556833.333333337,2021-03-06
375,6075,261,1228894,43500.0,7600333.333333337,2021-03-07
376,6714,313,1235608,52166.666666666664,7652500.000000004,2021-03-08
377,6034,283,1241642,47166.666666666664,7699666.666666671,2021-03-09
378,6259,309,1247901,51500.0,7751166.666666671,2021-03-10
379,8792,403,1256693,67166.66666666667,7818333.333333338,2021-03-11
380,7067,329,1263760,54833.333333333336,7873166.666666671,2021-03-12
381,7311,349,1271071,58166.666666666664,7931333.333333338,2021-03-13
382,8186,392,1279257,65333.33333333333,7996666.666666671,2021-03-14
383,8872,385,1288129,64166.666666666664,8060833.333333338,2021-03-15
384,9542,525,1297671,87500.0,8148333.333333338,2021-03-16
385,7463,416,1305134,69333.33333333333,8217666.666666671,2021-03-17
386,10023,481,1315157,80166.66666666667,8297833.333333338,2021-03-18
387,8426,374,1323583,62333.33333333333,8360166.666666671,2021-03-19
388,8284,418,1331867,69666.66666666667,8429833.333333338,2021-03-20
389,8976,486,1340843,81000.0,8510833.333333338,2021-03-21
390,9451,489,1350294,81500.0,8592333.333333338,2021-03-22
391,8418,447,1358712,74500.0,8666833.333333338,2021-03-23
392,10192,612,1368904,102000.0,8768833.333333338,2021-03-24
393,14259,985,1383163,164166.66666666666,8933000.000000004,2021-03-25
394,9619,603,1392782,100500.0,9033500.000000004,2021-03-26
395,9443,578,1402225,96333.33333333333,9129833.333333338,2021-03-27
396,9581,575,1411806,95833.33333333333,9225666.666666672,2021-03-28
397,11881,671,1423687,111833.33333333333,9337500.000000006,2021-03-29
398,9643,543,1433330,90500.0,9428000.000000006,2021-03-30
399,8870,597,1442200,99500.0,9527500.000000006,2021-03-31
400,12457,756,1454657,126000.0,9653500.000000006,2021-04-01
401,10047,630,1464704,105000.0,9758500.000000006,2021-04-02
402,12011,923,1476715,153833.33333333334,9912333.33333334,2021-04-03
403,10163,620,1486878,103333.33333333333,10015666.666666673,2021-04-04
404,11611,707,1498489,117833.33333333333,10133500.000000007,2021-04-05
405,9971,645,1508460,107500.0,10241000.000000007,2021-04-06
406,9471,636,1517931,106000.0,10347000.000000007,2021-04-07
407,13131,843,1531062,140500.0,10487500.000000007,2021-04-08
408,9873,677,1540935,112833.33333333333,10600333.333333341,2021-04-09
409,9662,656,1550597,109333.33333333333,10709666.666666675,2021-04-10
410,10214,693,1560811,115500.0,10825166.666666675,2021-04-11
411,11122,658,1571933,109666.66666666667,10934833.333333341,2021-04-12
412,11044,858,1582977,143000.0,11077833.333333341,2021-04-13
413,8195,538,1591172,89666.66666666667,11167500.000000007,2021-04-14
414,10555,633,1601727,105500.0,11273000.000000007,2021-04-15
415,8620,568,1610347,94666.66666666667,11367666.666666673,2021-04-16
416,7824,515,1618171,85833.33333333333,11453500.000000007,2021-04-17
417,8923,639,1627094,106500.0,11560000.000000007,2021-04-18
418,8535,531,1635629,88500.0,11648500.000000007,2021-04-19
419,6988,480,1642617,80000.0,11728500.000000007,2021-04-20
420,6747,510,1649364,85000.0,11813500.000000007,2021-04-21
421,7662,483,1657026,80500.0,11894000.000000007,2021-04-22
422,6495,453,1663521,75500.0,11969500.000000007,2021-04-23
423,6337,407,1669858,67833.33333333333,12037333.333333341,2021-04-24
424,9435,758,1679293,126333.33333333333,12163666.666666675,2021-04-25
425,6597,434,1685890,72333.33333333333,12236000.00000001,2021-04-26
426,6426,418,1692316,69666.66666666667,12305666.666666675,2021-04-27
427,6533,426,1698849,71000.0,12376666.666666675,2021-04-28
428,8338,515,1707187,85833.33333333333,12462500.00000001,2021-04-29
429,6503,389,1713690,64833.33333333333,12527333.333333343,2021-04-30
430,6503,391,1720193,65166.666666666664,12592500.00000001,2021-05-01
431,6971,413,1727164,68833.33333333333,12661333.333333343,2021-05-02
432,7278,417,1734442,69500.0,12730833.333333343,2021-05-03
433,7583,557,1742025,92833.33333333333,12823666.666666677,2021-05-04
434,5588,311,1747613,51833.333333333336,12875500.000000011,2021-05-05
435,7886,371,1755499,61833.33333333333,12937333.333333345,2021-05-06
436,6236,336,1761735,56000.0,12993333.333333345,2021-05-07
437,6245,361,1767980,60166.666666666664,13053500.000000011,2021-05-08
